Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Aerospace Engineering B.S.,ECON 14,Principles of Economics,,C,3,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,EMCH 210,Statics and Strength of Materials,,D,5,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,EMCH 211,Staticsand Strength of Materials,,D,5,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,EMCH 213,Staticsand Strength of Materials,,D,5,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 401A,Spacecraft Design--Preliminaryand Spacecraft Design--Detailed,,D,5,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 401B,Spacecraft Design--Preliminaryand Spacecraft Design--Detailed,,D,5,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 402A,Aircraft Design--Preliminaryand Aircraft Design--Detailed,,D,5,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 402B,Aircraft Design--Preliminaryand Aircraft Design--Detailed,,D,5,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,AERSP 424,Advanced Computer Programming,,E,3,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,EE 210,Circuits and Devices,,E,3,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
Aerospace Engineering B.S.,EE 212,Introduction to Electronic Measuring Systems,,E,3,https://bulletins.psu.edu/undergraduate/colleges/engineering/aerospace-engineering-bs/
