Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Civil Engineering B.S.,ENGL 30H,Honors Rhetoric and Composition,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,EMCH 211,Statics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CE 336,Materials Science for Civil Engineers,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,MATH 252,Ordinary Differential Equationsand Partial Differential Equations,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CE 335,Engineering Mechanics of Soils,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,ENGL 202C,Effective Writing: Technical Writing,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CAS 100B,Effective Speech,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CE 332,"Professionalism, Economics & Construction Project Delivery",3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,EMCH 212,Dynamics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CE 340,Structural Analysis,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CE 337,Civil Engineering Materials Laboratory 1,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,ENGL 15,Rhetoric and Composition,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,MATH 251,Ordinary and Partial Differential Equations,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,IE 424,Process Quality Engineering,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CHEM 110,Chemical Principles I,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,GEOSC 1,Physical Geology,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CMPSC 201,Programming for Engineers with C++,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CE 370,Introduction to Environmental Engineering,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,EDSGN 100,Cornerstone Engineering Design,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CMPSC 200,Programming for Engineers with MATLAB,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,MATH 140,Calculus With Analytic Geometry I,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,EMCH 213,Strength of Materials,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,STAT 401,Experimental Methods,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CHEM 111,Experimental Chemistry I,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CAS 100A,Effective Speech,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,PHYS 211,General Physics:  Mechanics,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,MATH 250,Ordinary Differential Equationsand Partial Differential Equations,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CE 360,Fluid Mechanics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CE 321,Highway Engineering,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,PHYS 212,General Physics:  Electricity and Magnetism,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,MATH 220,Matrices,2,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,MATH 141,Calculus with Analytic Geometry II,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CE 310,Surveying,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CE 475,Water Quality Chemistry,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,CE 100S,Topics and Contemporary Issues in Civil and Environmental Engineering:     First-Year Seminar,,A,3,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,1 credit of First-Year Seminar,,,A,3,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
Civil Engineering B.S.,Elective,,,A,3,https://bulletins.psu.edu/undergraduate/colleges/engineering/civil-engineering-bs/
