Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Spanish B.S.,SPAN 200A,Intensive Grammar and Composition for Spanish Bilinguals,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 215,The Science of Spanish: A Beginner's Guide to Hispanic Linguistics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 253W,Introduction to Literary & Cultural Studies en Español,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 200,Intensive Grammar and Composition 1,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 100,Intermediate Grammar and Composition,,A,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 100A,Intermediate Grammar and Composition for Spanish Bilinguals 1,,A,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 100B,Intermediate Grammar and Composition for Students in Medical-Related Fields,,A,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 100C,,,A,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 210,Readings in Iberian Civilization,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 220,Readings in Ibero-American Civilization,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 297,Special Topics,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 299,Foreign Study--Intermediate Conversational Spanish,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 300,Advanced Grammar and Composition Through Reading,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 300B,Advanced Grammar and composition for Students in Medical-related Fields,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 305,Spanish for Social Services,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 314,Spanish Sounds,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 315N,Spanish and Spanish-speakers in the U.S.,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 316,Building Words and Sentences in Spanish,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 353,Topics in the Cultures of Spain,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 354,Topics in Cultural Contact and Exchange,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 355,Topics in the Cultures of Latin America,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 356,Topics in the Cultures of the Americas,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 397,Special Topics,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 399,Foreign Study--Spanish,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 411,"The ABCs of Bilingualism: Acquisition, Brain, and Community",,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 417,How Languages Are Learned,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN/LTNST 470,Youth Cultures in Latin(a/o) America,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 474,Many Mexicos,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
Spanish B.S.,SPAN 491,Masterpieces of Spanish Drama and Poetry,,B,9,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
