Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Plant Sciences B.S.,ENT 314,Management of Insect Pests of Ornamentals,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,PLANT 200,"Introduction to Agricultural Crop Growth, Form, and Function",3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,ENGL 202D,Effective Writing: Business Writing,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,PLANT 461,Emerging Issues in Plant Sciences,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,ENT 313,Introduction to Entomology,2,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,SOILS 101,Introductory Soil Science,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,ENT 316,Field Crops Entomology,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,CHEM 110,Chemical Principles I,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,ENGL 202C,Effective Writing: Technical Writing,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,CHEM 111,Experimental Chemistry I,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,BIOL 110,Biology:  Basic Concepts and Biodiversity,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,AGECO 457,Principles of Integrated Pest Management,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,AGBM 101,Economic Principles of Agribusiness Decision Making,,A,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,ECON 14,Principles of Economics,,A,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,ECON 102,Introductory Microeconomic Analysis and Policy,,A,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,ECON 104,Introductory Macroeconomic Analysis and Policy,,A,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,AGECO 495,Agroecology Internship,,B,1,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,AGRO 495,Internship,,B,1,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,HORT 495,Internship,,B,1,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,HORT 496,Independent Studies,,B,1,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,MATH 22,College Algebra With Analytic Geometry and Applications II,,C,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,MATH 26,Plane Trigonometry and Applications of Trigonometry,,C,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,MATH 40,,,C,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,MATH 41,Trigonometry and Analytic Geometry,,C,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,MATH 110,Techniques of Calculus I,,C,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,MATH 111,Techniques of Calculus II,,C,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,MATH 140,Calculus With Analytic Geometry I,,C,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,MATH 141,Calculus with Analytic Geometry II,,C,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,MATH 141B,Calculus and Biology II,,C,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,STAT 200,Elementary Statistics,,D,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,STAT 240,Introduction to Biometry,,D,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
Plant Sciences B.S.,STAT 250,Introduction to Biostatistics,,D,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/plant-sciences-bs/
