Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
German B.A.,GER 344,Intermediate German Culture,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 201,Conversation and Composition,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 301,Intermediate Speaking and Listening,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 310,Introduction to the Study of German Literature,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 302W,Intermediate Composition and Grammar,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,or GER 208Y,,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 401Y,Advanced Composition,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 200,,,A,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,German at the 100-level,,,A,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 420,Genre,,B,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 431,History of German Literature and Culture I,,B,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 432,History of German Literature and Culture II,,B,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 440,Seminar in German Culture,,B,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 472,Romanticism,,B,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 489,Introduction to German Film History and Theory in Context,,B,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 411,The Teaching of German,,C,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 412,Contrastive Analysis of Modern German and English,,C,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
German B.A.,GER 430,History of the German Language,,C,3,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
