Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Cybersecurity Analytics and Operations B.S.,IST 210,Organization of Data,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 495,Internship,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 454,Computer and Cyber Forensics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,CYBER 342W,Cyber Incident Handling and Response,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,SRA 365,Statistics for Security and Risk Analysis,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,CYBER 440,Cybersecurity Capstone,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,ENGL 202C,Effective Writing: Technical Writing,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,SRA 221,Overview of Information Security,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 432,Legal and Regulatory Environment of Information Science and Technology,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,CYBER 100S,Computer Systems Literacy,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,SCM 200,Introduction to Statistics for Business,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,ENGL 202D,Effective Writing: Business Writing,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,MATH 110,Techniques of Calculus I,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 220,Networking and Telecommunications,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,SRA 111,Introduction to Security and Risk Analysis,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,CYBER 362,Cybersecurity Analytics Studio,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 451,Network Security,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,MATH 140,Calculus With Analytic Geometry I,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,CYBER 100,Computer Systems Literacy,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,SRA 311,Risk Analysis in a Security Context,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,STAT 200,Elementary Statistics,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 456,Information Security Management,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,SRA 211,Threat of Terrorism and Crime,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,CYBER 366,Malware Analytics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 230,"Language, Logic, and Discrete Mathematics",3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,SRA 231,Decision Theory and Analysis,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,CYBER 262,Cyber-Defense Studio,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
