Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Medieval Studies B.A.,HIST 480,Japan in the Age of Warriors,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,CMLIT 1,Introduction to Western Literatures Through the Renaissance,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,CMLIT 106,The Arthurian Legend,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,CMLIT 401Y,,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,CMLIT 408,Heroic Literature,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,ENGL 221W,British Literature to 1798,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,ENGL 441,Chaucer,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,ENGL 442,Medieval English Literature,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,FR 351,French and Francophone Literature I,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,GER 175,Germanic Heroic and Medieval Literature in English Translation,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,GER 430,History of the German Language,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,GER 431,History of German Literature and Culture I,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,HEBR 10,Jewish Civilization,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,IT 415,Dante,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,IT 490,Dante in Translation,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,SPAN 130,Iberian Civilization,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,SPAN 353,Topics in the Cultures of Spain,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,SPAN 418,The Evolution of Spanish,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,MEDVL 197,Special Topics,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,MEDVL 199,Foreign Studies,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,MEDVL 294,Research Project,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,MEDVL 299,Foreign Studies,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,MEDVL 395,Internship,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,MEDVL 399,Foreign Studies,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,MEDVL 411,Medieval Britain,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,MEDVL 413,Medieval Celtic Studies,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,MEDVL 494,Research Project,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,MEDVL 496,Independent Studies,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,MEDVL 497,Special Topics,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,MEDVL 499,Foreign Studies,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,PHIL 201,Medieval Philosophy,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,RLST 120,New Testament,,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
Medieval Studies B.A.,RLST 420,(upon advising),,A,24,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
