Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Asian Studies B.A.,ASIA 405Y,Seminar in Asian Studies,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-ba/
Asian Studies B.A.,CHNS 110,Level Two Chinese B,,A,4,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-ba/
Asian Studies B.A.,HINDI 110,Intermediate Hindi,,A,4,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-ba/
Asian Studies B.A.,JAPNS 110,Level Two Japanese B,,A,4,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-ba/
Asian Studies B.A.,KOR 110,Level Two Korean B,,A,4,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-ba/
Asian Studies B.A.,ASIA 3,Introduction to the Religions of the East,,B,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-ba/
Asian Studies B.A.,ASIA 100,What is Asia?,,B,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-ba/
Asian Studies B.A.,ASIA 101N,Sports in Asia,,B,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-ba/
Asian Studies B.A.,ASIA 102,Asian Popular Culture,,B,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-ba/
Asian Studies B.A.,ASIA 103,Introduction to Hinduism,,B,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-ba/
Asian Studies B.A.,ASIA 104,Introduction to Buddhism,,B,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-ba/
Asian Studies B.A.,ASIA 105,War and Memory in Asia: Twentieth Century and beyond,,B,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-ba/
Asian Studies B.A.,ASIA 106N,"Asian Traditions of Health, Medicine, and the Body",,B,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-ba/
Asian Studies B.A.,ASIA 197,Special topics,,B,6,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-ba/
